category,title,url,textChars,signals,headings,localText
09-company-other,Third-party testing as a key ingredient of AI policy,https://www.anthropic.com/news/third-party-testing,24713,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Third-party testing as a key ingredient of AI policy | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Policy | Third-party testing as a key ingredient of AI policy,sources\text\www_anthropic_com__news-third-party-testing__d1d326110095.txt
09-company-other,Responsible Scaling Policy Updates,https://www.anthropic.com/responsible-scaling-policy,23376,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"TITLE: Responsible Scaling Policy Updates | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Anthropic's Responsible Scaling Policy | Last updated May 26, 2026",sources\text\www_anthropic_com__responsible-scaling-policy__5162f8e9efa9.txt
09-company-other,Claude’s Constitution,https://www.anthropic.com/news/claudes-constitution,22507,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude’s Constitution | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Claude’s Constitution,sources\text\www_anthropic_com__news-claudes-constitution__5f2c1d8595cf.txt
09-company-other,Project Glasswing: Securing critical software for the AI era,https://www.anthropic.com/glasswing,21893,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Project Glasswing: Securing critical software for the AI era | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Project Glasswing | Securing critical software for the AI era,sources\text\www_anthropic_com__glasswing__0deaf33f30ef.txt
09-company-other,"How people use Claude for support, advice, and companionship",https://www.anthropic.com/news/how-people-use-claude-for-support-advice-and-companionship,21873,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"TITLE: How people use Claude for support, advice, and companionship | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Societal Impacts | How people use Claude for support, advice, and companionship",sources\text\www_anthropic_com__news-how-people-use-claude-for-support-advice-and-companionship__f5c88aa37437.txt
09-company-other,Introducing Claude Opus 4.7,https://www.anthropic.com/news/claude-opus-4-7,21857,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Product Announcements | Apr 16, 2026 | Clarence Huang",sources\text\www_anthropic_com__news-claude-opus-4-7__8ffed2502175.txt
09-company-other,Anthropic Education Report: How University Students Use Claude,https://www.anthropic.com/news/anthropic-education-report-how-university-students-use-claude,21653,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Anthropic Education Report: How University Students Use Claude | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements Societal Impacts | Anthropic Education Report: How university students use Claude,sources\text\www_anthropic_com__news-anthropic-education-report-how-university-students-use-claude__3bac54ee5666.txt
09-company-other,Anthropic education report: How educators use Claude,https://www.anthropic.com/news/anthropic-education-report-how-educators-use-claude,21482,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Anthropic education report: How educators use Claude | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Societal Impacts | Anthropic Education Report: How educators use Claude,sources\text\www_anthropic_com__news-anthropic-education-report-how-educators-use-claude__ea3915243939.txt
09-company-other,Claude Corps hosts FAQ,https://www.anthropic.com/claude-corps/host,21261,ai-fluency|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude Corps hosts FAQ | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Program overview Prospective Hosts: Put AI to work for your mission | Apply to host Register for the June 17 webinar,sources\text\www_anthropic_com__claude-corps-host__9625dea9827d.txt
09-company-other,Reflections on our Responsible Scaling Policy,https://www.anthropic.com/news/reflections-on-our-responsible-scaling-policy,21186,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Reflections on our Responsible Scaling Policy | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Policy | Reflections on our Responsible Scaling Policy,sources\text\www_anthropic_com__news-reflections-on-our-responsible-scaling-policy__da2c614f21f0.txt
09-company-other,Testing and mitigating elections-related risks,https://www.anthropic.com/news/testing-and-mitigating-elections-related-risks,19807,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Testing and mitigating elections-related risks | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Policy Societal Impacts | Testing and mitigating elections-related risks,sources\text\www_anthropic_com__news-testing-and-mitigating-elections-related-risks__a6050687ee45.txt
09-company-other,Measuring political bias in Claude,https://www.anthropic.com/news/political-even-handedness,19683,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Measuring political bias in Claude | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Product Societal Impacts | Measuring political bias in Claude,sources\text\www_anthropic_com__news-political-even-handedness__8824ded929f8.txt
09-company-other,The case for targeted regulation,https://www.anthropic.com/news/the-case-for-targeted-regulation,18416,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: The case for targeted regulation | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Policy | The case for targeted regulation,sources\text\www_anthropic_com__news-the-case-for-targeted-regulation__946ed6bacc7a.txt
09-company-other,Claude Corps fellows FAQ,https://www.anthropic.com/claude-corps/fellow,17283,new-user-onboarding|ai-fluency|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude Corps fellows FAQ | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Apply to be a fellow | About Claude Corps,sources\text\www_anthropic_com__claude-corps-fellow__75e733760a8d.txt
09-company-other,Contextual Retrieval in AI Systems,https://www.anthropic.com/engineering/contextual-retrieval,16916,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Contextual Retrieval in AI Systems | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Engineering at Anthropic | Introducing Contextual Retrieval,sources\text\www_anthropic_com__engineering-contextual-retrieval__02dab7c6a90c.txt
09-company-other,Responsible Scaling Policy Version 3.0,https://www.anthropic.com/news/responsible-scaling-policy-v3,16879,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Policy Announcements | Feb 24, 2026 | Read the Responsible Scaling Policy",sources\text\www_anthropic_com__news-responsible-scaling-policy-v3__843cb2274f3f.txt
09-company-other,Results from first Anthropic Public Record,https://www.anthropic.com/news/anthropic-public-record,16712,ai-fluency|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Results from first Anthropic Public Record | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Results from the first Anthropic Public Record,sources\text\www_anthropic_com__news-anthropic-public-record__23b315c3d191.txt
09-company-other,Anthropic Economic Index: Insights from Claude 3.7 Sonnet,https://www.anthropic.com/news/anthropic-economic-index-insights-from-claude-sonnet-3-7,16354,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Societal Impacts Economic Research | Mar 27, 2025 | Briefly, our latest results are the following:",sources\text\www_anthropic_com__news-anthropic-economic-index-insights-from-claude-sonnet-3-7__ec76288389b8.txt
09-company-other,Protecting the wellbeing of our users,https://www.anthropic.com/news/protecting-well-being-of-users,16169,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Protecting the wellbeing of our users | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Protecting the wellbeing of our users,sources\text\www_anthropic_com__news-protecting-well-being-of-users__2cb4cf698b3e.txt
